,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
899,858,0,0,None,2,1Fam,TA,No,322.0,0.0,ALQ,Unf,0.0,0.0,TA,536.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,684.0,1.0,TA,Unf,TA,Detchd,1979.0,858,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7340,Inside,73.0,IR1,0,20,RL,0.0,None,None,0,6,NAmes,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,858.0,0,1971,1971,2007
900,1306,0,0,None,2,1Fam,TA,Mn,860.0,0.0,BLQ,Unf,1.0,0.0,TA,132.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,756.0,1.0,TA,Unf,TA,Detchd,1968.0,1306,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8712,Inside,64.0,IR1,0,20,RL,0.0,None,None,0,5,NAmes,0,7,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,992.0,0,1957,2000,2009
901,807,702,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,783.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,393.0,2.0,TA,Fin,TA,Attchd,2003.0,1509,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7875,Inside,63.0,Reg,0,60,RL,0.0,None,None,0,7,Gilbert,75,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,783.0,0,2003,2003,2006
902,1670,0,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1670.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,690.0,3.0,TA,RFn,TA,Attchd,2006.0,1670,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,14859,CulDSac,50.0,IR1,0,20,RL,27.0,BrkFace,None,0,8,Gilbert,60,5,7,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,1670.0,144,2006,2006,2006
903,902,0,0,None,3,1Fam,TA,No,599.0,0.0,GLQ,Unf,0.0,0.0,TA,277.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Wd Sdng,MnPrv,None,0,CBlock,1,Typ,288.0,1.0,TA,Unf,TA,Attchd,1967.0,902,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6173,Inside,72.0,IR1,0,20,RL,75.0,BrkFace,None,0,8,Sawyer,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,876.0,0,1967,1967,2007
904,1063,0,0,None,3,1Fam,TA,No,354.0,290.0,Rec,LwQ,1.0,0.0,TA,412.0,Y,Norm,Norm,SBrkr,164,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,280.0,1.0,TA,RFn,TA,Attchd,1954.0,1063,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9920,Inside,80.0,Reg,0,20,RL,110.0,Stone,None,0,2,NAmes,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1056.0,0,1954,1954,2010
905,1636,0,0,None,3,1Fam,TA,No,63.0,0.0,GLQ,Unf,1.0,0.0,Gd,1560.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,865.0,3.0,TA,RFn,TA,Attchd,2006.0,1636,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13501,Corner,116.0,IR1,0,20,RL,208.0,Stone,None,0,6,Somerst,60,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1623.0,0,2006,2006,2007
906,1020,1037,0,None,3,1Fam,TA,No,223.0,0.0,Rec,Unf,0.0,0.0,Gd,794.0,Y,Norm,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,None,Gd,1,CBlock,1,Typ,180.0,1.0,TA,Fin,Fa,Attchd,1936.0,2057,1,GasA,Gd,1.5Fin,1,Gd,Lvl,Gtl,11500,Inside,86.0,IR1,0,50,RL,0.0,None,None,0,6,Crawfor,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,322,Pave,6,1017.0,0,1936,1987,2006
907,902,0,0,None,2,1Fam,TA,Av,301.0,324.0,BLQ,ALQ,1.0,0.0,Gd,239.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,484.0,2.0,TA,Unf,TA,Attchd,1983.0,902,0,GasA,TA,1Story,1,TA,Low,Mod,8885,Inside,74.0,IR1,0,20,RL,0.0,None,None,0,6,Mitchel,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,864.0,164,1983,1983,2006
908,742,742,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,742.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,390.0,2.0,TA,Fin,TA,Attchd,2005.0,1484,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12589,Inside,149.0,IR2,0,60,RL,0.0,None,None,0,6,Gilbert,24,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,742.0,36,2005,2005,2009
909,1105,1169,0,None,5,Duplex,TA,No,443.0,0.0,Rec,Unf,0.0,0.0,TA,662.0,Y,Feedr,Norm,FuseA,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,2,Typ,480.0,2.0,TA,Unf,TA,Detchd,1960.0,2274,0,GasA,TA,2Story,2,TA,Lvl,Gtl,11600,Corner,80.0,Reg,0,90,RL,361.0,BrkFace,None,0,1,NAmes,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,12,1105.0,0,1960,1960,2010
910,1268,0,0,None,3,1Fam,Gd,Av,196.0,0.0,ALQ,Unf,0.0,0.0,Gd,1072.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,None,0,CBlock,1,Typ,252.0,1.0,TA,Unf,TA,Detchd,1978.0,1268,1,GasA,TA,1Story,1,Gd,Lvl,Mod,9286,CulDSac,70.0,IR1,0,20,RL,0.0,None,None,0,10,CollgCr,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1268.0,173,1977,1989,2009
911,1015,0,0,None,3,1Fam,TA,No,489.0,0.0,Rec,Unf,0.0,0.0,TA,279.0,N,Norm,Norm,SBrkr,112,TA,TA,MetalSd,MetalSd,MnPrv,None,0,BrkTil,1,Min1,450.0,1.0,TA,Unf,TA,Detchd,1925.0,1015,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6120,Inside,51.0,Reg,0,30,RM,0.0,None,Shed,620,7,BrkSide,0,7,5,Y,0,None,CompShg,Gable,Abnorml,WD,120,Pave,6,768.0,0,1925,1950,2006
912,1001,1001,0,None,4,Duplex,TA,No,284.0,0.0,BLQ,Unf,0.0,0.0,TA,717.0,N,Norm,Norm,FuseA,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,2,Typ,871.0,3.0,TA,Unf,TA,2Types,1949.0,2002,0,GasA,TA,2Story,2,TA,HLS,Gtl,6270,Inside,82.0,Reg,0,90,RH,0.0,None,None,0,8,Crawfor,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1001.0,0,1949,1950,2007
913,612,612,0,Pave,2,TwnhsE,TA,Av,294.0,0.0,GLQ,Unf,0.0,0.0,Gd,318.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,528.0,2.0,TA,RFn,TA,Detchd,2009.0,1224,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3000,Inside,30.0,Reg,0,160,FV,76.0,Stone,None,0,6,Somerst,234,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,4,612.0,0,2009,2009,2009
914,546,546,0,None,3,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,546.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,None,None,0,CBlock,1,Typ,286.0,1.0,TA,Unf,TA,Attchd,1970.0,1092,1,GasA,Fa,2Story,1,TA,Lvl,Gtl,2001,Inside,21.0,Reg,0,160,RM,80.0,BrkFace,None,0,1,MeadowV,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,546.0,0,1970,1970,2007
915,480,0,0,None,1,1Fam,TA,Av,50.0,0.0,BLQ,Unf,1.0,0.0,TA,430.0,N,Norm,Norm,FuseA,0,TA,TA,AsbShng,AsbShng,None,None,0,CBlock,0,Typ,308.0,1.0,TA,Unf,TA,Detchd,1958.0,480,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9000,Inside,50.0,Reg,0,20,C (all),0.0,None,None,0,10,IDOTRR,0,3,2,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,4,480.0,0,1949,1950,2006
916,1229,0,0,None,3,1Fam,TA,No,1059.0,0.0,ALQ,Unf,0.0,0.0,TA,75.0,Y,Norm,Norm,FuseA,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,284.0,1.0,TA,RFn,TA,Attchd,1956.0,1229,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,17140,Inside,64.5,Reg,0,20,RL,0.0,None,None,0,4,Edwards,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1134.0,0,1956,1956,2009
917,912,1215,0,None,4,1Fam,TA,Mn,48.0,634.0,BLQ,GLQ,1.0,0.0,Ex,422.0,Y,Norm,Norm,SBrkr,224,TA,Gd,HdBoard,HdBoard,GdPrv,TA,1,PConc,2,Typ,833.0,3.0,TA,RFn,TA,Attchd,1991.0,2127,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13125,Corner,103.0,IR1,0,60,RL,0.0,None,None,0,11,SawyerW,192,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1104.0,72,1991,1991,2007
918,1414,0,0,None,3,1Fam,TA,No,528.0,411.0,ALQ,BLQ,1.0,0.0,Gd,245.0,Y,Norm,Norm,SBrkr,0,TA,Ex,MetalSd,MetalSd,None,TA,1,CBlock,1,Min1,601.0,2.0,TA,Unf,TA,Attchd,1990.0,1414,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,11029,Corner,87.0,IR1,0,20,RL,0.0,None,None,0,5,NAmes,51,8,6,Y,0,None,CompShg,Hip,Normal,WD,190,Pave,6,1184.0,0,1958,2002,2008
919,936,785,0,None,3,1Fam,Gd,No,814.0,0.0,GLQ,Unf,0.0,1.0,Gd,114.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,HdBoard,HdBoard,None,None,0,PConc,2,Typ,471.0,2.0,TA,RFn,TA,Attchd,1994.0,1721,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8462,Inside,70.0,IR1,0,60,RL,105.0,BrkFace,None,0,7,SawyerW,87,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,928.0,300,1994,1994,2007
920,1272,928,0,None,4,Duplex,TA,No,1084.0,0.0,ALQ,Unf,2.0,0.0,TA,188.0,Y,Feedr,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdPrv,None,0,CBlock,2,Typ,0.0,0.0,None,None,None,None,0.0,2200,2,GasA,Gd,1.5Fin,2,TA,Lvl,Gtl,8777,Inside,67.0,Reg,0,90,RL,0.0,None,None,0,9,Edwards,70,7,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1272.0,0,1900,2003,2008
921,1316,0,23,None,3,1Fam,TA,No,28.0,0.0,GLQ,Unf,0.0,0.0,Gd,1288.0,Y,RRAn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,397.0,2.0,TA,Fin,TA,Attchd,2005.0,1316,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10237,Inside,65.0,Reg,0,20,RL,0.0,None,None,0,10,Gilbert,0,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1316.0,100,2005,2006,2006
922,1617,0,0,None,2,TwnhsE,TA,No,165.0,841.0,LwQ,GLQ,1.0,0.0,Gd,598.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,None,Fa,1,PConc,2,Typ,533.0,2.0,TA,RFn,TA,Attchd,1993.0,1617,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8012,Inside,50.0,Reg,0,120,RL,0.0,None,None,0,7,SawyerW,69,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1604.0,0,1993,1994,2008
923,1686,0,0,None,3,1Fam,TA,No,625.0,1061.0,BLQ,LwQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,Gd,TA,Plywood,Plywood,None,TA,1,CBlock,2,Typ,612.0,2.0,TA,Unf,TA,Attchd,1980.0,1686,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10240,Inside,79.0,Reg,0,20,RL,157.0,BrkFace,None,0,5,NWAmes,131,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1686.0,384,1980,1980,2006
924,1126,0,0,None,3,1Fam,TA,Av,767.0,93.0,ALQ,LwQ,0.0,1.0,Gd,266.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,540.0,2.0,TA,RFn,TA,Attchd,1977.0,1126,0,GasA,TA,1Story,1,Ex,Lvl,Gtl,15611,Corner,80.0,IR1,0,20,RL,0.0,None,None,0,3,NWAmes,0,6,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,1126.0,180,1977,1977,2008
925,1234,1140,0,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1181.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,656.0,3.0,TA,Fin,TA,BuiltIn,2003.0,2374,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11999,Inside,93.0,Reg,0,60,RL,340.0,BrkFace,None,0,5,NridgHt,100,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,10,1181.0,104,2003,2004,2007
926,1098,880,0,None,4,1Fam,TA,No,552.0,0.0,BLQ,Unf,0.0,0.0,TA,280.0,Y,Feedr,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdPrv,Gd,1,CBlock,2,Typ,486.0,2.0,TA,RFn,TA,Attchd,1968.0,1978,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,9900,Inside,80.0,Reg,0,60,RL,342.0,BrkFace,None,0,4,NWAmes,43,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,832.0,0,1968,1968,2008
927,1788,0,0,None,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1753.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,522.0,2.0,TA,RFn,TA,Attchd,2001.0,1788,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11838,Inside,70.0,Reg,0,20,RL,0.0,None,None,0,6,CollgCr,151,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1753.0,202,2001,2001,2009
928,993,1243,0,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,964.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,642.0,2.0,TA,Fin,TA,BuiltIn,1997.0,2236,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,13006,Corner,64.0,IR1,0,60,RL,285.0,BrkFace,None,0,11,Gilbert,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,964.0,0,1997,1997,2006
929,1466,0,0,None,3,1Fam,TA,Av,16.0,0.0,GLQ,Unf,0.0,0.0,Gd,1450.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,610.0,3.0,TA,Fin,TA,Attchd,2007.0,1466,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,8925,Inside,73.0,IR1,0,20,RL,0.0,None,None,0,7,Timber,18,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1466.0,100,2007,2007,2009
930,925,0,0,None,2,1Fam,TA,No,338.0,466.0,BLQ,Rec,0.0,1.0,TA,121.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,None,0,CBlock,1,Typ,429.0,1.0,TA,Unf,TA,Detchd,1965.0,925,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9100,Inside,70.0,Reg,0,20,RL,0.0,None,None,0,7,NAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,925.0,0,1965,1965,2009
931,1905,0,0,None,3,1Fam,Gd,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1905.0,Y,RRNn,Norm,SBrkr,0,TA,Ex,VinylSd,ImStucc,None,Gd,1,PConc,2,Typ,788.0,3.0,TA,Fin,TA,Attchd,2006.0,1905,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11670,Corner,84.0,IR1,0,20,RL,302.0,Stone,None,0,3,Somerst,191,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1905.0,0,2006,2006,2007
932,1500,0,0,None,3,1Fam,TA,Av,20.0,0.0,GLQ,Unf,0.0,0.0,Gd,1480.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,570.0,2.0,TA,RFn,TA,Attchd,2004.0,1500,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8487,FR2,63.0,Reg,0,20,RL,210.0,BrkFace,None,0,8,CollgCr,36,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1500.0,192,2004,2004,2009
933,2069,0,0,None,4,1Fam,TA,Gd,425.0,0.0,GLQ,Unf,1.0,0.0,Gd,160.0,Y,PosA,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,CBlock,2,Typ,505.0,2.0,TA,RFn,TA,Attchd,1960.0,2069,0,GasA,Ex,1Story,1,Gd,HLS,Mod,27650,Inside,313.0,IR2,0,20,RL,0.0,None,None,0,11,NAmes,0,7,7,Y,0,None,Tar&Grv,Flat,Normal,WD,0,Pave,9,585.0,0,1960,2007,2008
934,747,0,0,None,1,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Fa,600.0,Y,Norm,Norm,SBrkr,32,Gd,TA,MetalSd,MetalSd,None,None,0,PConc,1,Typ,528.0,2.0,TA,Unf,TA,Detchd,1953.0,747,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,5825,Inside,52.0,IR1,0,30,RL,108.0,BrkFace,None,0,6,BrkSide,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,600.0,0,1926,1953,2006
935,1200,0,0,None,2,1Fam,TA,No,833.0,0.0,GLQ,Unf,1.0,0.0,Gd,343.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,555.0,2.0,TA,RFn,TA,Attchd,2003.0,1200,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10083,Inside,67.0,Reg,0,20,RL,0.0,None,None,0,8,SawyerW,41,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1176.0,0,2003,2003,2009
936,1113,858,0,None,3,1Fam,TA,Mn,341.0,0.0,GLQ,Unf,0.0,0.0,Gd,772.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,689.0,2.0,TA,RFn,TA,Attchd,2005.0,1971,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9675,Inside,75.0,Reg,0,60,RL,0.0,None,None,0,2,Somerst,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1113.0,0,2005,2005,2009
937,1391,571,0,None,3,1Fam,Gd,Mn,464.0,0.0,GLQ,Unf,0.0,0.0,Gd,927.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,868.0,3.0,TA,RFn,TA,Attchd,2006.0,1962,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8760,Inside,73.0,Reg,0,60,RL,0.0,None,None,0,8,CollgCr,90,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1391.0,0,2006,2006,2006
938,1207,1196,0,None,4,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,TA,1032.0,Y,Norm,Norm,SBrkr,318,Gd,TA,MetalSd,MetalSd,None,TA,2,CBlock,2,Typ,349.0,1.0,TA,Unf,TA,Attchd,1940.0,2403,0,GasA,Ex,2Story,1,TA,Lvl,Gtl,24090,Inside,80.5,Reg,0,70,RL,0.0,None,None,0,6,ClearCr,0,7,7,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,10,1032.0,56,1940,1950,2010
939,1728,0,0,None,4,Duplex,TA,Gd,936.0,396.0,Rec,LwQ,0.0,0.0,TA,396.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,CBlock,2,Typ,574.0,2.0,TA,Unf,TA,Attchd,1976.0,1728,0,GasA,TA,1Story,2,TA,Lvl,Gtl,12640,Inside,55.0,IR1,0,90,RL,0.0,None,None,0,7,Mitchel,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1728.0,40,1976,1976,2006
940,1022,1038,168,None,3,1Fam,TA,No,772.0,0.0,ALQ,Unf,1.0,0.0,Gd,220.0,Y,RRNn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,GdPrv,TA,1,PConc,2,Typ,390.0,2.0,TA,RFn,TA,BuiltIn,1999.0,2060,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8755,FR2,64.0,IR1,0,60,RL,298.0,BrkFace,None,0,6,Gilbert,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,992.0,0,1999,1999,2009
941,1440,0,0,None,4,Duplex,TA,Gd,1440.0,0.0,GLQ,Unf,2.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,PConc,2,Typ,0.0,0.0,None,None,None,None,0.0,1440,0,GasA,TA,1Story,2,TA,Lvl,Gtl,7711,Inside,42.0,IR1,0,90,RL,0.0,None,None,0,8,Edwards,0,3,4,N,0,None,CompShg,Gable,Abnorml,Oth,0,Pave,8,1440.0,321,1977,1977,2007
942,1632,0,0,None,4,Duplex,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,TA,1632.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,None,0,CBlock,2,Typ,576.0,2.0,TA,Unf,TA,Attchd,1967.0,1632,0,GasA,TA,1Story,2,TA,Low,Gtl,25000,Inside,100.0,Reg,0,90,RL,0.0,None,None,0,6,Mitchel,0,4,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1632.0,0,1967,1967,2007
943,1344,0,0,None,3,1Fam,TA,No,111.0,354.0,GLQ,Rec,0.0,1.0,TA,354.0,Y,Norm,Norm,FuseA,0,TA,TA,HdBoard,HdBoard,None,Gd,1,CBlock,1,Typ,525.0,2.0,TA,RFn,TA,Basment,1958.0,1344,0,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,14375,CulDSac,82.0,IR1,0,20,RL,541.0,BrkFace,None,0,1,Timber,118,6,6,Y,0,None,CompShg,Gable,Abnorml,COD,233,Pave,7,819.0,0,1958,1958,2009
944,1188,561,0,None,2,1Fam,TA,No,1088.0,0.0,LwQ,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,244,TA,TA,VinylSd,VinylSd,MnWw,None,0,BrkTil,1,Typ,456.0,2.0,TA,Unf,TA,Detchd,1963.0,1869,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,8820,Corner,98.0,Reg,120,50,RM,0.0,None,None,0,9,OldTown,0,6,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1088.0,48,1890,1996,2009
945,1144,0,0,None,3,1Fam,TA,Av,748.0,294.0,ALQ,BLQ,1.0,0.0,TA,102.0,Y,Norm,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,None,TA,1,CBlock,1,Typ,796.0,1.0,TA,RFn,TA,Attchd,1959.0,1144,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,8163,Inside,70.0,Reg,0,80,RL,128.0,BrkFace,None,0,3,NAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1144.0,86,1959,1959,2006
946,1629,0,0,None,3,1Fam,TA,Av,1300.0,0.0,GLQ,Unf,1.0,0.0,Gd,316.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,808.0,3.0,TA,Fin,TA,Attchd,2002.0,1629,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14536,Inside,85.0,Reg,0,20,RL,236.0,BrkFace,None,0,11,Timber,252,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,9,1616.0,0,2002,2003,2007
947,936,840,0,None,3,1Fam,TA,None,0.0,0.0,Unf,Unf,0.0,0.0,Gd,936.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,474.0,2.0,TA,RFn,TA,Attchd,2002.0,1776,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14006,Inside,65.0,IR1,0,60,RL,144.0,BrkFace,None,0,2,CollgCr,96,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,936.0,144,2002,2002,2006
948,1381,0,0,None,3,1Fam,TA,No,982.0,0.0,ALQ,Unf,1.0,0.0,TA,179.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,1,Typ,676.0,2.0,TA,RFn,TA,Attchd,1972.0,1381,1,GasA,TA,1Story,1,Gd,Lvl,Gtl,9360,Inside,78.0,Reg,0,20,RL,0.0,None,None,0,3,NWAmes,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1161.0,0,1972,2006,2010
